,Chapter,Verse,Eknath Easwaran,Mahatma Gandhi,Shri Swami Purohit,Easwaran - Gandhi,Gandhi - Purohit,Purohit - Easwaran
180,10,17," Krishna, you are a supreme master of yoga. Tell me how I should meditate to gain constant awareness of you. In what things and in what ways should I meditate on you? ","  O Yogin! constantly meditating on You, how am I to know You? In what  various aspects am I to think of You, O Lord?    "," O Master! How shall I, by constant meditation, know You? My Lord! What are Your various manifestations through which I am to mediate on You? ",0.6019476056098938,0.7527520656585693,0.6787164211273193
181,10,18," O Krishna, you who stir up peoples hearts, tell me in detail your attributes and your powers; I can never tire of hearing your immortal words. ","  Recount to me yet again, in full detail, Your unique power and Your  immanence, O Krishna! For my ears cannot be sated with listening to Your  life-giving words.  The Lord Said:   "," Tell me again, I pray, about the fullness of Your power and Your glory; for I feel that I am never satisfied when I listen to Your immortal words. ",0.7586273550987244,0.6335946917533875,0.5073426961898804
182,10,19,"  KRISHNA:  All right, Arjuna, I will tell you of my divine powers. I will mention only the most glorious; for there is no end to them. ","  Yea, I will unfold to you, O Arjuna, My divine manifestations,—the  chief only; for there is no limit to their extent.   "," Lord Shri Krishna replied: So be it, My beloved friend! I will unfold to you some of the chief aspects of My glory. Of its full extent there is no end. ",0.644083559513092,0.5819220542907715,0.7019577026367188
183,10,20,"  I am the true Self in the heart of every creature, Arjuna, and the beginning, middle, and end of their existence. ","  I am the soul, O Arjuna, seated in the heart of every being; I am the  beginning, the middle and the end of all beings.   "," O Arjuna! I am the Self, seated in the hearts of all beings; I am the beginning and the life, and I am the end of them all. ",0.8246060013771057,0.9257866740226746,0.867533802986145
184,10,21,"  Among the shining gods I am Vishnu; of luminaries I am the sun; among the storm gods I am Marichi, and in the night sky I am the moon. ","  Of the Adityas I am Vishnu; of luminaries, the radiant Sun; of Maruts, I am  Marichi; of constellations, the moon.   "," Of all the creative Powers I am the Creator, of luminaries the Sun; the Whirlwind among the winds, and the Moon among planets. ",0.8044312000274658,0.58866947889328,0.6078498363494873
185,10,22,"  Among scriptures I am the Sama Veda, and among the lesser gods I am Indra. Among the senses I am the mind, and in living beings I am consciousness. ",  Of the Vedas I am the Sama Veda; of the gods Indra; of the senses I am the  mind; of beings I am the consciousness.   ," Of the Vedas I am the Hymns, I am the Electric Force in the Powers of Nature; of the senses I am the Mind; and I am the Intelligence in all that lives. ",0.8889597654342651,0.856682538986206,0.7587016820907593
186,10,23,"  Among the Rudras I am Shankara. Among the spirits of the natural world I am Kubera, god of wealth, and Pavaka, the purifying fire. Among mountains I am Meru. ",  Of Rudras I am Shankara; of Yakshas and Rakshasas Kubera; of Vasus I am  the Fire; of mountains Meru.   ," Among Forces of Vitality I am the life, I am Mammon to the heathen and the godless; I am the Energy in fire, earth, wind, sky, heaven, sun, moon and planets; and among mountains I am the Mount Meru. ",0.8063984513282776,0.5527181029319763,0.6097308397293091
187,10,24,"  Among priests I am Brihaspati, and among military leaders I am Skanda. Among bodies of water I am the ocean. ","  Of priests, O Arjuna, know Me to be the chief Brihaspati; of army captains I  am Kartikeya; and of waters the ocean.   "," Among the priests, know, O Arjuna, that I am the Apostle Brihaspati; of generals I am Skanda, the Commander-in-Chief, and of waters I am the Ocean. ",0.7904663681983948,0.89570552110672,0.8702250123023987
188,10,25,"  Among the great seers I am Bhrigu, and among words, the syllable Om; I am the repetition of the holy name, and among mountains I am the Himalayas. ","  Of the great seers I am Bhrigu; of words I am the one syllable ‘AUM'; of  sacrifices I am the Japa sacrifice; of things immovable, the Himalaya.   "," Of the great seers I am Bhrigu, of words I am Om, of offerings I am the silent prayer, among things immovable I am the Himalayas. ",0.8041099309921265,0.843926191329956,0.9041886329650879
189,10,26,"  Among trees I am the ashvattha, the sacred fig; among the gandharvas, the heavenly musicians, I am Chitraratha. Among divine seers I am Narada, and among sages I am Kapila. ","  Of all trees I am Ashvattha; of the divine seers, Narada; of the heavenly  choir I am Chitraratha; of the perfected I am Kapila the ascetic.   "," Of trees I am the sacred Fig-tree, of the Divine Seers Narada, of the heavenly singers I am Chitraratha, their Leader, and of sages I am Kapila. ",0.8997977375984192,0.8773539066314697,0.9064071178436279
190,10,27,"  I was born from the nectar of immortality as the primordial horse and as Indras noble elephant. Among human beings, I am the king. ","  Of horses, Know Me to be the Uchchaihshravas born with immortality; of mighty  elephants I am Airavata; of men, the monarch.   "," Know that among horses I am Pegasus, the heaven-born; among the lordly elephants I am the White one, and I am the Ruler among men. ",0.7623159289360046,0.7118157744407654,0.6813077330589294
191,10,28,"  Among weapons I am the thunderbolt. I am Kamadhuk, the cow that fulfills all desires; I am Kandarpa, the power of sex, and Vasuki, the king of snakes. ","  Of weapons, I am Vajra; of cows, Kamadhenu; I am Kandarpa, the god of  generation; of serpants I am Vasuki.   "," I am the Thunderbolt among weapons; of cows I am the Cow of Plenty, I am Passion in those who procreate, and I am the Cobra among serpents. ",0.7580633163452148,0.6241543292999268,0.7362020611763
192,10,29,"  I am Ananta, the cosmic serpent, and Varuna, the god of water; I am Aryaman among the noble ancestors. Among the forces which restrain I am Yama, the god of death. ","  Of cobras I am Anata; of water-dwellers I am Varuna; of the manes I am  Aryaman; and of the chastisers, Yama.   "," I am the King-python among snakes, I am the Aqueous Principle among those that live in water, I am the Father of fathers, and among rulers I am Death. ",0.7383836507797241,0.4721947908401489,0.5061161518096924
193,10,30,"  Among animals I am the lion; among birds, the eagle Garuda. I am Prahlada, born among the demons, and of all that measures, I am time. ","  Of demons I am Prahlada; of reckoners, the time; of beasts I am the lion; and  of birds, Garuda.   ", And I am the devotee Prahlad among the heathen; of Time I am the Eternal Present; I am the Lion among beasts and the Eagle among birds. ,0.8629134297370911,0.7257018685340881,0.747166633605957
194,10,31,"  Among purifying forces I am the wind; among warriors, Rama. Of water creatures I am the crocodile, and of rivers I am the Ganges. ","  Of cleansing agents I am the Wind; of wielders of weapons, Rama; of fishes I  am the crocodile; of rivers the Ganges.   "," I am the Wind among purifiers, the King Rama among warriors; I am the Crocodile among the fishes, and I am the Ganges among rivers. ",0.9061775803565979,0.8488428592681885,0.9125850796699524
195,10,32,"  I am the beginning, middle, and end of creation. Of all the sciences I am the science of Self-knowledge, and I am logic in those who debate. ","  Of creations I am the beginning, end and middle, O Arjuna; of sciences, the  science of spiritual knowledge; of debators, the right argument.   "," I am the Beginning, the Middle and the End in creation; among sciences, I am the science of Spirituality; I am the Discussion among disputants. ",0.7610774040222168,0.8222020864486694,0.8533065915107727
196,10,33," Among letters I am A; among grammatical compounds I am the dvandva. I am infinite time, and the sustainer whose face is seen everywhere. ","  Of letters, the letter A; of compounds I am the dvandva; I am the  imperishable Time; I am the creator to be seen everywhere.   ", Of letters I am A; I am the copulative in compound words; I am Time inexhaustible; and I am the all-pervading Preserver. ,0.8163548707962036,0.645386278629303,0.7255035042762756
197,10,34,"  I am death, which overcomes all, and the source of all beings still to be born. I am the feminine qualities: fame, beauty, perfect speech, memory, intelligence, loyalty, and forgiveness. ","  All-seizing Death am I, as the source of things to be; in feminine virtues I am  Kirti (glory), Shri (beauty), Vak (speech), Smriti (memory), Medha  (intelligence), Dhriti (constancy) and Kshama (forgiveness).   "," I am all-devouring Death; I am the Origin of all that shall happen; I am Fame, Fortune, Speech, Memory, Intellect, Constancy and Forgiveness. ",0.6929794549942017,0.6397445201873779,0.7537109851837158
198,10,35,"  Among the hymns of the Sama Veda I am the Brihat; among poetic meters, the Gayatri. Among months I am Margashirsha, first of the year; among seasons I am spring, that brings forth flowers. ","  Of Saman hymns I am Brihat Saman; of metres, Gayatri; of months I am  Margashirsha; of seasons, the spring.   "," Of hymns I am Brihatsama, of metres I am Garatri, among the months I am Margasheersha (December), and I am the Spring among seasons. ",0.8105233907699585,0.7988665699958801,0.830320417881012
199,10,36,"  I am the gambling of the gambler and the radiance in all that shines. I am effort, I am victory, and I am the goodness of the virtuous. ","  Of deceivers I am the dice-play; of the splendid the splendour; I am victory,  I am resolution, I am the goodness of the good.   ", I am the Gambling of the cheat and the Splendour of the splendid; I am Victory; I am Effort; and I am the Purity of the pure. ,0.6683123111724854,0.7221657037734985,0.8588824272155762
200,10,37,"  Among the Vrishnis I am Krishna, and among the Pandavas I am Arjuna. Among sages I am Vyasa, and among poets, Ushanas. ","  Of Vrishnis I am Krishna; of Pandavas Arjuna; of ascetics I am Vyasa;  and of seers, Ushanas.   "," I am Shri Krishna among the Vishnu-clan and Arjuna among the Pandavas; of the saints I am Vyasa, and I am Shukracharya among the sages. ",0.8820031881332397,0.7438229322433472,0.8403602838516235
201,10,38,"  I am the scepter which metes out punishment, and the art of statesmanship in those who lead. I am the silence of the unknown and the wisdom of the wise. ","  I am the rod of those that punish; the strategy of those seeking victory; of  secret things I am silence, and the knowledge of those that know.   "," I am the Sceptre of rulers, the Strategy of the conquerors, the Silence of mystery, the Wisdom of the wise. ",0.7395786046981812,0.661549985408783,0.851466178894043
202,10,39,"  I am the seed that can be found in every creature, Arjuna; for without me nothing can exist, neither animate nor inanimate. ","  Whatever is the seed of every being, O Arjuna, that am I; there is nothing,  whether moving or fixed, that can be without Me.   "," I am the Seed of all being, O Arjuna! No creature moving or unmoving can live without Me. ",0.8568650484085083,0.8758111596107483,0.8991920351982117
203,10,40,"  But there is no end to my divine attributes, Arjuna; these I have mentioned are only a few. ",  there is no end to my divine manifestations; what extent of them I have told  you now is only by way of illustration.   , O Arjuna! The aspects of My divine life are endless. I have mentioned but a few by way of illustration. ,0.6317391991615295,0.6197952628135681,0.6616075038909912
204,10,41," Wherever you find strength, or beauty, or spiritual power, you may be sure that these have sprung from a spark of my essence. ","  Whatever is glorious, beautiful and mighty know you that all such has  issued from a fragment of My splendour.   "," Whatever is glorious, excellent, beautiful and mighty, be assured that it comes from a fragment of My splendour. ",0.6518317461013794,0.9326857924461365,0.6403141021728516
205,10,42,"  But of what use is it to you to know all this, Arjuna? Just remember that I am, and that I support the entire cosmos with only a fragment of my being.","  But why need you to learn this at great length, O Arjuna? With but a  part of Myself I stand upholding this universe.", But what is the use of all these details to you? O Arjuna! I sustain this universe with only small part of Myself.” ,0.7278904914855957,0.74583899974823,0.747772753238678
206,11,1, ARJUNA:  Out of compassion you have taught me the supreme mystery of the Self. Through your words my delusion is gone. ,"  Out of Your grace towards me, you have told me the supreme mystery  revealing the knowledge of the Supreme; it has banished my delusion.   ","“Arjuna said: My Lord! Your words concerning the Supreme Secret of Self, given for my blessing, have dispelled the illusions which surrounded me. ",0.5778163075447083,0.5694736838340759,0.8415625095367432
207,11,2," You have explained the origin and end of every creature, O lotus-eyed one, and told me of your own supreme, limitless existence. ","  Of the origin and destruction of beings I have heard from You in full detail,  as also Your imperishable ajesty [sic], O Kamala-patraksha!   "," O Lord, whose eyes are like the lotus petal! You have described in detail the origin and the dissolution of being, and Yours own Eternal Majesty. ",0.6115759015083313,0.5743980407714844,0.7583465576171875
208,11,3,"  Just as you have described your infinite glory, O Lord, now I long to see it. I want to see you as the supreme ruler of creation. ","  You are indeed as You have described Yourself, Supreme lord! I do crave to  behold, now, that form of Yours as Supreme Being.   "," I believe all as You have declared it. I long now to have a vision of your Divine Form, O You Most High! ",0.7354781627655029,0.6037101745605469,0.5419724583625793
209,11,4," O Lord, master of yoga, if you think me strong enough to behold it, show me your immortal Self. ","  If, Lord, you thinks it possible for me to bear the sight, reveal to me, O  Krishna, Your imperishable form.  The Lord Said:   "," If You think that it can be made possible for me to see it, show me, O Lord of Lords, Yours own Eternal Self. ",0.5723629593849182,0.5823149681091309,0.5298098921775818
210,11,5,"  KRISHNA:  Behold, Arjuna, a million divine forms, with an infinite variety of color and shape. ","  Behold, O Arjuna, my forms divine in their hundreds and thousands,  infinitely diverse, infinitely various in color and aspect.   "," Lord Shri Krishna replied: Behold, O Arjuna! My celestial forms, by hundred and thousands, various in kind, in colour and in shape. ",0.8339748382568359,0.7768730521202087,0.8195997476577759
211,11,6," Behold the gods of the natural world, and many more wonders never revealed before. ","  Behold the Adityas, the Vasus, the Rudras, the two Ashwins, the Maruts;  behold, O Arjuna, numerous marvels never revealed before.   "," Behold you the Powers of Nature: fire, earth, wind and sky; the sun, the heavens, the moon, the stars; all forces of vitality and of healing; and the roving winds. See the myriad wonders revealed to none but you. ",0.5943073630332947,0.4473170042037964,0.668420672416687
212,11,7," Behold the entire cosmos turning within my body, and the other things you desire to see. ","  Behold today, O Arjuna, in my body, the whole universe, moving and  unmoving, all in one, and whatever else you craves to see.   "," Here in Me living as one, O Arjuna, behold the whole universe, movable and immovable, and anything else that you would see! ",0.6299430131912231,0.8825380802154541,0.6145477294921875
213,11,8,  But these things cannot be seen with your physical eyes; therefore I give you spiritual vision to perceive my majestic power. ,  But you can not see Me with these yours own eyes. I give you the eye  divine; behold My sovereign power!  Sanjaya Said:   ," Yet since with mortal eyes you can not see Me, lo! I give you the Divine Sight. See now the glory of My Sovereignty.” ",0.5455938577651978,0.6661463975906372,0.7289841175079346
214,11,9,"  SANJAYA:  Having spoken these words, Krishna, the master of yoga, revealed to Arjuna his most exalted, lordly form. ","  With these words, O King, the great Lord of Yoga, Krishna, then revealed to  Arjuna His supreme form as Supreme Being.   "," Sanjaya continued: “Having thus spoken, O King, the Lord Shri Krishna, the Almighty Prince of Wisdom, showed to Arjuna the Supreme Form of the Great God. ",0.8694083094596863,0.7625664472579956,0.8325371742248535
215,11,10,"  He appeared with an infinite number of faces, ornamented by heavenly jewels, displaying unending miracles and the countless weapons of his power. ","  With many mouths and many eyes, many wondrous aspects, many divine  ornaments, and many brandished weapons divine.   "," There were countless eyes and mouths, and mystic forms innumerable, with shining ornaments and flaming celestial weapons. ",0.7021082043647766,0.7481343746185303,0.7059012055397034
216,11,11," Clothed in celestial garments and covered with garlands, sweet-smelling with heavenly fragrances, he showed himself as the infinite Lord, the source of all wonders, whose face is everywhere. ","  Wearing divine garlands and vestments, annointed with divine perfumes, it  was the form of God, all-marvellous [sic], infinite, seen everywhere.   "," Crowned with heavenly garlands, clothed in shining garments, anointed with divine unctions, He showed Himself as the Resplendent One, Marvellous, Boundless, Omnipresent. ",0.807544469833374,0.7707081437110901,0.8578991293907166
217,11,12," If a thousand suns were to rise in the heavens at the same time, the blaze of their light would resemble the splendor of that supreme spirit. ",  Were the splendour of a thousand suns to shoot forth all at once in the sky  that might perchance resemble the splendour of that Mighty One.   , Could a thousand suns blaze forth together it would be but a faint reflection of the radiance of the Lord God. ,0.857719361782074,0.7877801060676575,0.8556732535362244
218,11,13,"  There, within the body of the God of gods, Arjuna saw all the manifold forms of the universe united as one. ",  Then did Arjuna see the whole universe in its manifold divisions gathered  as one in the body of that God of gods.   ," In that vision Arjuna saw the universe, with its manifold shapes, all embraced in One, its Supreme Lord. ",0.8578482866287231,0.830649733543396,0.880621075630188
219,11,14," Filled with amazement, his hair standing on end in ecstasy, he bowed before the Lord with joined palms and spoke these words. ","  Then Arjuna, wonderstruck and thrilled in every fibre of his being,  bowed low his head before the Lord, addressing Him thus with folded hands.  Arjuna Said:   "," Thereupon Arjuna, dumb with awe, his hair on end, his head bowed, his hands clasped in salutation, addressed the Lord thus: ",0.6561191082000732,0.8968057632446289,0.6276310682296753
220,11,15,"  ARJUNA  O Lord, I see within your body all the gods and every kind of living creature. I see Brahma, the Creator, seated on a lotus; I see the ancient sages and the celestial serpents. ","  With Your form, O Lord, I see all the gods and the diverse multitudes of  beings, the Lord Brahma, on his lotus-throne and all the seers and serpents  divine.   "," Arjuna said: O almighty God! I see in You the powers of Nature, the various creatures of the world, the Progenitor on his lotus throne, the Sages and the shining angels. ",0.7541232109069824,0.6557740569114685,0.830445408821106
221,11,16,"  I see infinite mouths and arms, stomachs and eyes, and you are embodied in every form. I see you everywhere, without beginning, middle, or end. You are the Lord of all creation, and the cosmos is your body. ","  With many arms and bellies, mouths and eyes, I see Your infinite form  everywhere. Neither Your end, nor middle, nor beginning, do I see, O Lord of  the Universe, Universal-formed!   "," I see You, infinite in form, with, as it were, faces, eyes and limbs everywhere; no beginning, no middle, no end; O You Lord of the Universe, Whose Form is universal! ",0.8450250625610352,0.9187105894088745,0.8520579934120178
222,11,17,"  You wear a crown and carry a mace and discus; your radiance is blinding and immeasurable. I see you, who are so difficult to behold, shining like a fiery sun blazing in every direction. ","  With crown and mace and disc, a mass of effulgence, gleaming everywhere I  see You, so dazzling to the sight, bright with the splendour of the fiery sun  blazing from all sides,—incomprehensible.   "," I see you with the crown, the sceptre and the discus; a blaze of splendour. Scarce can I gaze on you, so radiant you are, glowing like the blazing fire, brilliant as the sun, immeasurable. ",0.831366777420044,0.8467470407485962,0.8378220200538635
223,11,18,"  You are the supreme, changeless Reality, the one thing to be known. You are the refuge of all creation, the immortal spirit, the eternal guardian of eternal dharma. ","  You are the Supreme Imperishable worthy to be known; You are the final  resting place of this universe; You are the changeless guardian of the Eternal  Dharma; You are, I believe, the Everlasting Being.   "," Imperishable are You, the Sole One worthy to be known, the priceless Treasure-house of the universe, the immortal Guardian of the Life Eternal, the Spirit Everlasting. ",0.9012024402618408,0.7596169114112854,0.6719470620155334
224,11,19,"  You are without beginning, middle, or end; you touch everything with your infinite power. The sun and moon are your eyes, and your mouth is fire; your radiance warms the cosmos. ","  You have no beginning, middle nor end; infinite is Your might; arms  innumerable; for eyes, the sun and the moon; Your mouth a blazing fire,  overpowering the universe with Your radiance.   "," Without beginning, without middle and without end, infinite in power, Yours arms allembracing, the sun and moon Yours eyes, Your face beaming with the fire of sacrifice, flooding the whole universe with light. ",0.8632532358169556,0.816769540309906,0.8100167512893677
225,11,20,"  O Lord, your presence fills the heavens and the earth and reaches in every direction. I see the three worlds trembling before this vision of your wonderful and terrible form. ","  By You alone are filled the spaces between heaven and earth and all the  quarters; at the sight of this Your wondrous terrible form, the three worlds are  sore oppressed, O great-souled!   "," Alone you fill all the quarters of the sky, earth and heaven, and the regions between. O Almighty Lord! Seeing Your marvellous and awe-inspiring Form, the spheres tremble with fear. ",0.7083141207695007,0.7401771545410156,0.6588814854621887
226,11,21,"  The gods enter your being, some calling out and greeting you in fear. Great saints sing your glory, praying, May all be well! ","  Here, too, the multitudes of gods are seen to enter You; some awe-struck  praise You with folded arms; the hosts of great seers and siddhas, ‘All Hail' on  their lips, hymn You with songs of praise.   "," The troops of celestial beings enter into You, some invoking You in fear, with folded palms; the Great Seers and Adepts sing hymns to Your Glory, saying `All Hail.’ ",0.599125862121582,0.8096247911453247,0.668107271194458
227,11,22,"  The multitudes of gods, demigods, and demons are all overwhelmed by the sight of you. ","  The Rudras, Adityas, Vasus, Sadhyas, all the gods, the twin Ashwins,  Maruts, Manes, the hosts of Gandharvas, Yakshas, Asuras and Siddhas—all  gaze on You in wonderment.     "," The Vital Forces, the Major stars, Fire, Earth, Air, Sky, Sun, Heaven, Moon and Planets; the Angels, the Guardians of the Universe, the divine Healers, the Winds, the Fathers, the Heavenly Singers; and hosts of Mammon-worshippers, demons as well as saints, are amazed. ",0.6801953315734863,0.6381131410598755,0.667319118976593
228,11,23," O mighty Lord, at the sight of your myriad eyes and mouths, arms and legs, stomachs and fearful teeth, I and the entire universe shake in terror. ","  At the sight of your mighty form, O Arjuna, many-mouthed, with eyes,  arms, thighs and feet innumerable, with many vast bellies, terrible with many  jaws, the worlds feel fearfully oppressed, and so do I.   "," Seeing Your stupendous Form, O Most Mighty, with its myriad faces, its innumerable eyes and limbs and terrible jaws, I myself and all the worlds are overwhelmed with awe. ",0.6179724931716919,0.726841151714325,0.7630250453948975
229,11,24,"  O Vishnu, I can see your eyes shining; with open mouth, you glitter in an array of colors, and your body touches the sky. I look at you and my heart trembles; I have lost all courage and all peace of mind. ","  For as I behold You touching the sky, glowing, numerous-hued with  gaping mouths and wide resplendent eyes, I feel oppressed in my innermost  being; no peace nor quiet I find, O Vishnu!   "," When I see You, touching the Heavens, glowing with colour, with open mouth and wide open fiery eyes, I am terrified. O My Lord! My courage and peace of mind desert me. ",0.8356777429580688,0.6940845251083374,0.6504731178283691
230,11,25,"  When I see your mouths with their fearful teeth, mouths burning like the fires at the end of time, I forget where I am and I have no place to go. O Lord, you are the support of the universe; have mercy on me! ","  As I see Your mouths with fearful jaws, resembling the Fire of Doom, I lose  all sense of direction, and find no relief. Be gracious, O Krishna, O Krishna!   "," When I see Your mouths with their fearful jaws like glowing fires at the dissolution of creation, I lose all sense of place; I find no rest. Be merciful, O Lord in whom this universe abides! ",0.6449323296546936,0.7053698897361755,0.8029814958572388
231,11,26,"  I see all the sons of Dhritarashtra; I see Bhishma, Drona, and Karna; I see our warriors and all the kings who are here to fight. ","  All the sons of Dhritarashtra, and with them the crowd of kings, Bhishma,  Drona, and that Karna too, as also our chief warriors—   "," All these sons of Dhritarashtra, with the hosts of princes, Bheeshma, Drona and Karna, as well as the other warrior chiefs belonging to our side; ",0.8218077421188354,0.9179905652999878,0.7457534074783325
232,11,27, All are rushing into your awful jaws; I see some of them crushed by your teeth. ,"  Are hastening into the fearful jaws of Your terrible mouths. Some indeed,  caught between Your teeth, are seen, their heads being crushed to atoms.   "," I see them all rushing headlong into Your mouths, with terrible tusks, horrible to behold. Some are mangled between your jaws, with their heads crushed to atoms. ",0.72449791431427,0.7297090291976929,0.6076307892799377
233,11,28," As rivers flow into the ocean, all the warriors of this world are passing into your fiery jaws; ","  As rivers, in their numerous torrents, run head-long to the sea, even so the  heroes of the world of men rush into Your flaming mouths.   "," As rivers in flood surge furiously to the ocean, so these heroes, the greatest among men, fling themselves into Your flaming mouths. ",0.7857792973518372,0.8264293074607849,0.7717729210853577
234,11,29, all creatures rush to their destruction like moths into a flame. ,"  As moths, fast-flying, plunge into blazing fire, straight to their doom, even  so these rush headlong into Your mouths, to their destruction.   "," As moths fly impetuously to the flame only to be killed, so these men rush into Your mouths to court their own destruction. ",0.611649751663208,0.7822597622871399,0.5582919120788574
235,11,30,"  You lap the worlds into your burning mouths and swallow them. Filled with your terrible radiance, O Vishnu, the whole of creation bursts into flames. ","  Devouring all these from all sides, You laps them with Your flaming  tongues; Your fierce rays blaze forth, filling the whole universe with their lustre.   "," You seem to swallow up the worlds, to lap them in flame. Your glory fills the universe. Your fierce rays beat down upon it irresistibly. ",0.6587167382240295,0.7372602224349976,0.5477118492126465
236,11,31,"  Tell me who you are, O Lord of terrible form. I bow before you; have mercy! I want to know who you are, you who existed before all creation. Your nature and workings confound me. ","  Tell me, Lord, who You are so dread of form! Hail to You, O Krishna! Be  gracious! I desire to know You, Primal Lord; for I comprehend not what You  do.  The Lord Said:   "," Tell me then who You are, that wear this dreadful Form? I bow before You, O Mighty One! Have mercy, I pray, and let me see You as You were at first. I do not know what You intend. ",0.6507550477981567,0.4856286346912384,0.6677535176277161
237,11,32,"  KRISHNA:  I am time, the destroyer of all; I have come to consume the world. Even without your participation, all the warriors gathered here will die. ","  Doom am I, full-ripe, dealing death to the worlds, engaged in devouring  mankind. Even without slaying them not one of the warriors, ranged for battle  against you, shall survive.   "," Lord Shri Krishna replied: I have shown myself to you as the Destroyer who lays waste the world and whose purpose is destruction. In spite of your efforts, all these warriors gathered for battle shall not escape death. ",0.5093691349029541,0.5554426908493042,0.7696746587753296
238,11,33,"  Therefore arise, Arjuna; conquer your enemies and enjoy the glory of sovereignty. I have already slain all these warriors; you will only be my instrument. ","  Therefore, do you arise, and win renown! Defeat your foes and enjoy a  thriving kingdom. By Me have these already been destroyed; be you no more  than an instrument, O Arjuna!   "," Then gird up your loins and conquer. Subdue your foes and enjoy the kingdom in prosperity. I have already doomed them. Be you my instrument, Arjuna! ",0.8442405462265015,0.8379464149475098,0.848686933517456
239,11,34,"  Bhishma, Drona, Jayadratha, Karna, and many others are already slain. Kill those whom I have killed. Do not hesitate. Fight in this battle and you will conquer your enemies. ","  Drona, Bhishma, Jayadratha and Karna, as also the other warrior  chiefs—already slain by Me—slay you! Fight! Victory is yours over the foes in  the field.  Sanjaya Said:   "," Drona and Bheeshma, Jayadratha and Karna, and other brave warriors – I have condemned them all. Destroy them; fight and fear not. Your foes shall be crushed.” ",0.768078088760376,0.7388870716094971,0.7541224956512451
240,11,35,"  SANJAYA:  Having heard these words, Arjuna trembled in fear. With joined palms he bowed before Krishna and addressed him stammering. ","  Hearing this world of Krishna, crown-wearer Arjuna folded his hands, and  trembling made obeisance. Bowing and all hesitant, in faltering accents, he  proceeded to address Krishna once more.  Arjuna Said:   "," Sanjaya continued: “Having heard these words from the Lord Shri Krishna, the Prince Arjuna, with folded hands trembling, prostrated himself and with choking voice, bowing down again and again, and overwhelmed with awe, once more addressed the Lord. ",0.789519727230072,0.7907325029373169,0.8449838757514954
241,11,36,"  ARJUNA:  O Krishna, it is right that the world delights and rejoices in your praise, that all the saints and sages bow down to you and all evil flees before you to the far corners of the universe. ","  Right proper it is, O Krishna, that Your praise should stir the world to  gladness and tender emotion; the Rakshasas in fear fly to every quarter and all  the hosts of Siddhas do reverent homage.   ", Arjuna said: My Lord! It is natural that the world revels and rejoices when it sings the praises of Your glory; the demons fly in fear and the saints offer You their salutations. ,0.6625173091888428,0.6928157806396484,0.8185495138168335
242,11,37,"  How could they not worship you, O Lord? You are the eternal spirit, who existed before Brahma the Creator and who will never cease to be. Lord of the gods, you are the abode of the universe. Changeless, you are what is and what is not, and beyond the duality of existence and nonexistence. ","  And why should they not bow down to You, O great soul? You are the  First Creator, greater even than Brahma. O the endless one, O Krishna, O Krishna,  You are the Imperishable, Being, not-Being, and That which transcends even  these.   "," How should they do otherwise? O You Most Supreme Self, greater than the Powers of creation, the First Cause, Infinite, the Lord of Lords, the Home of the universe, Imperishable, Being and Not-Being, yet transcending both. ",0.686225414276123,0.6597914695739746,0.5330077409744263
243,11,38,"  You are the first among the gods, the timeless spirit, the resting place of all beings. You are the knower and the thing which is known. You are the final home; with your infinite form you pervade the cosmos. ","  You are the Primal God, the Ancient Being; You are the Final Resting Place  of this Universe; You are the Knower, the ‘to-be-known', the Supreme Abode;  by You, O Myriad-formed, is the universe pervaded.   "," You are the Primal God, the Ancient, the Supreme Abode of this universe, the Knower, the Knowledge and the Final Home. You fill everything. Your form is infinite. ",0.8537647724151611,0.7993528842926025,0.8468036651611328
244,11,39,"  You are Vayu, god of wind; Yama, god of death; Agni, god of fire; Varuna, god of water. You are the moon and the creator Prajapati, and the great-grandfather of all creatures. I bow before you and salute you again and again. ","  You are Vayu, Yama, Agni, Varuna, Shashanka, Prajapati, and  Prapitamaha! All Hail to You, a thousand times all hail! Again and yet again all  hail to You!   "," You are the Wind, You are Death, You are the Fire, the Water, the Moon, the Father and the Grandfather. Honour and glory to You a thousand and a thousand times! Again and again, salutation be to You, O my Lord! ",0.658777117729187,0.6447489261627197,0.6712203621864319
245,11,40,  You are behind me and in front of me; I bow to you on every side. Your power is immeasurable. You pervade everything; you are everything. ,"  All hail to You from before and behind! all hail to You from every side, O  All; Your prowess is infinite, Your might is measureless! You hold all;  therefore You are all.   "," Salutations to You in front and on every side, You who encompasseth me round about. Your power is infinite; Your majesty immeasurable; you uphold all things; yea,Thou Yourself are All. ",0.7522299885749817,0.8128327131271362,0.7741503715515137
246,11,41,"  Sometimes, because we were friends, I rashly said, Oh, Krishna! Say, friend!  casual, careless remarks. Whatever I may have said lightly, whether we were playing or resting, alone or in company, sitting together or eating, ","  If ever in carelessness, thinking of You as comrade, I addressed You  saying, ‘O Krishna!', ‘O Yadava!' not knowing Your greatness, in negligence or in  affection,   "," Whatever I have said unto You in rashness, taking You only for a friend and addressing You as `O Krishna! O Yadava! O Friend!’ in thoughtless familiarity, no understanding Your greatness; ",0.6410738229751587,0.7896391749382019,0.7060205936431885
